[0705/175814.684:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/180739.958:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/180740.134:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/181602.380:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/181602.638:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/182359.614:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/182359.803:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/183211.987:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/183212.072:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/183837.048:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/183837.167:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/185921.446:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/185921.531:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/191348.434:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/191348.485:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/192231.058:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/192231.186:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/193832.055:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0705/193832.150:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/101941.449:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/101941.504:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/152455.938:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/152456.030:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/152928.745:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/152928.853:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/153938.065:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/153938.244:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/160114.540:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/160114.714:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/163343.067:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0706/163343.121:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095757.589:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095800.661:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095801.663:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095805.007:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095805.034:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095813.294:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095814.888:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095815.124:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095818.105:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095822.906:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095850.008:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/095901.906:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/100012.566:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/101531.327:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/102712.393:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/112231.870:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/145451.737:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/145452.513:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0709/195752.217:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
